"";"region";"iso3c";"country";"year";"system";"leader";"party_name";"pf_party_id";"party_short";"cg_pcp_sexp";"cg_prop_sexp";"cg_prop_def";"cg_gdp_sexp";"n_sp";"n_cct";"n_lpi";"n_ncp";"all_cmd_imports_pcp";"all_cmd_prop_imports";"all_cmd_exports_pcp";"all_cmd_prop_exports";"all_cmd_net_pcp";"all_cmd_net_prop";"pop";"maj";"execrlc";"exelec";"statecap_baseline";"gdp_pcp_ppp";"inf_eop_g";"unemp";"gg_rev";"cgov_debt";"kof_trade_df";"kof_trade_dj";"urban_pop";"dp_ratio_old";"dp_ratio_yg";"civtot";"ajr_settmort";"v2pariglef_ord"
"327";"Caribbean";"LCA";"St. Lucia";2001;"Parliamentary";;;;;;;;;;;;;1653,94976405817;60,91;225,07931682865;65,67;-1428,87044722952;4,76000000000001;161;0,94117647;"Left";0;;12104,468;2,974;;18,964;38,09251375021;57,2742958068848;;27,473;10,5850731844813;50,7197648432624;;;
"328";"Caribbean";"LCA";"St. Lucia";2002;"Parliamentary";;;;;;;;;;;;;1298,24204720356;55,08;201,13809433849;61,09;-1097,10395286507;6,01;162;0,82352942;"Left";0;;12064,443;-0,676;;19,98;48,810757377313;54,5682754516602;;26,329;10,5010755659055;49,0004144382388;;;
"329";"Caribbean";"LCA";"St. Lucia";2003;"Parliamentary";;;;;;;;;;;;;1120,94365204511;37,81;276,143537488623;60,73;-844,800114556483;22,92;163;0,82352942;"Left";0;;12482,63;0,51;;19,316;45,589626010363;60,9479904174805;;25,216;10,3891329166586;47,2919367634823;;;
"330";"Caribbean";"LCA";"St. Lucia";2004;"Parliamentary";;;;;;;;;;;;;1282,41992379259;43,21;394,376859317599;70,22;-888,043064474996;27,01;164;0,82352942;"Left";0;;13292,701;3,499;;19,912;49,561341023574;63,6436004638672;;24,133;10,2632702433471;45,5538162326265;;;
"331";"Caribbean";"LCA";"St. Lucia";2005;"Parliamentary";;;;;;;;;;;;;1843,61511864538;56,09;341,668357584809;78,63;-1501,94676106057;22,54;165;0,82352942;"Left";0;;13146,281;5,18;;19,281;51,897745805852;64,8017196655273;;23,085;10,1495259274422;43,7961162338448;;;
"332";"Caribbean";"LCA";"St. Lucia";2006;"Parliamentary";;;;;;;;;;;;;2140,34318669245;55,45;460,908375374094;75,45;-1679,43481131836;20;166;0,82352942;"Left";0;;13908,078;0,675;;19,407;48,558291390732;66,0424346923828;;22,068;10,062163963158;42,0505892340414;;;
"333";"Caribbean";"LCA";"St. Lucia";2007;"Parliamentary";;;;;;;;;;;;;2738,77027820841;71,27;454,377155717742;74,07;-2284,39312249067;2,8;168;0,64705884;"Right";0;;14089,684;6,794;;20,589;49,063918041292;64,8285980224609;;21,084;10,0973345044544;40,2584831591589;;;
"334";"Caribbean";"LCA";"St. Lucia";2008;"Parliamentary";;;;;;;;;;;;;3400,32633870235;86,53;596,54332875123;60,69;-2803,78300995112;-25,84;169;0,64705884;"Right";0;;14684,636;3,404;;21,626;46,677097893284;64,1380615234375;;20,131;10,2884394999912;38,5223646397151;;;
"335";"Caribbean";"LCA";"St. Lucia";2009;"Parliamentary";;;;;;;;;;;;;2579,54657782875;82,91;558,535954020272;56,3;-2021,01062380848;-26,61;170;0,64705884;"Right";0;;14313,47;-3,091;;21,636;50,990798862188;56,399772644043;;19,213;10,5750102075388;36,9947268288869;;;
"336";"Caribbean";"LCA";"St. Lucia";2010;"Parliamentary";;;;;;;;;;;;;3198,5730994152;84,56;648,327485380117;51,55;-2550,24561403509;-33,01;171;0,64705884;"Right";0;;14281,288;4,226;;21,751;53,004301456662;61,3691520690918;;18,45;10,7823496173011;35,5387750209757;;;
"337";"Caribbean";"LCA";"St. Lucia";2011;"Parliamentary";;;;;;;;;;;;;3366,58278046063;84,72;629,522326355076;69,77;-2737,06045410555;-14,95;172;0,64705884;"Right";0;;14870,591;4,784;;21,502;55,211170024268;60,5031814575195;;18,45;10,8700420090092;34,054291161237;;;
"338";"Caribbean";"LCA";"St. Lucia";2012;"Parliamentary";;;;;;;;;;;;;2738,54634349798;76,04;730,413709279806;72,93;-2008,13263421818;-3,11;173;0,64705884;"Left";0;;14730,451;5,009;;20,18;60,7630860064;59,2647705078125;;18,45;10,9650035370979;32,6719653780533;;;
"339";"Caribbean";"LCA";"St. Lucia";2013;"Parliamentary";;;;;;;;;;;;;2296,50836481215;68,8;665,358024346278;70,92;-1631,15034046587;2,12;174;0,64705884;"Left";0;;14332,455;-0,746;;20,309;62,060753862461;53,8955841064453;;18,461;11,0609573610906;31,4825777383125;;;
"340";"Caribbean";"LCA";"St. Lucia";2014;"Parliamentary";;;;;;;;;;;;;2654,09412902186;78,53;608,177819077071;78,98;-2045,91630994479;0,449999999999989;175;0,64705884;"Left";0;;14450,599;3,67;;20,328;62,366722868717;58,6992607116699;;18,482;11,1486816009364;30,393894072894;;;
"341";"Caribbean";"LCA";"St. Lucia";2015;"Parliamentary";;;;;;;;;;;;;2210,92062595864;72,5;706,366137394917;74,82;-1504,55448856372;2,32000000000001;176;0,64705884;"Left";0;;14348,649;-2,604;;21,173;61,075202146879;56,2980613708496;;18,515;11,230066872428;29,3507265946502;;;
"342";"Caribbean";"LCA";"St. Lucia";2016;"Parliamentary";;;;;;37,7790320591859;0,0699629625375726;;;;;;2185,55911416755;63,33;437,125244409525;70,68;-1748,43386975802;7,35000000000001;176;0,64705884;"Left";0;;14827,936;-2,834;;21,275;61,362296234906;56,8859634399414;;18,558;11,3182931873866;28,4071021732905;;;
"343";"Caribbean";"LCA";"St. Lucia";2017;"Parliamentary";;;;;;37,7702692110785;1,92340488168842;;;;;;2441,66341101871;73,2;334,394713591454;52,39;-2107,26869742725;-20,81;177;0,64705884;"Right";0;;15264,071;1,979;;20,893;60,441446212703;59,8139610290527;;18,612;11,4354655563967;27,6187547312642;;;
"344";"Caribbean";"LCA";"St. Lucia";2018;"Parliamentary";;;;;;34,9392512337829;2,98843801408755;;;;;;2524,26578522776;76,89;197,721729199836;65,15;-2326,54405602792;-11,74;178;0,64705884;"Right";0;;15636,78;2,17;;22,088;60,648208202558;56,1627998352051;;18,678;11,5901762514479;26,9519143474314;;;
"345";"Caribbean";"LCA";"St. Lucia";2019;"Parliamentary";;;;;;36,6172283251519;0,981528118647078;;;;;;2228,20526864531;74,96;281,158872523797;71,9;-1947,04639612152;-3,06;179;0,64705884;"Right";0;;15544,794;-0,703;;21,538;62,148261328281;57,6347503662109;;18,754;11,7782891974685;26,3516770591986;;;
"346";"Caribbean";"LCA";"St. Lucia";2020;"Parliamentary";;;;;;34,9392512337829;2,98843801408755;;;;;;1641,37987900074;65,44;186,593931949112;71,81;-1454,78594705163;6,36999999999999;179;0,64705884;"Right";0;;11835,096;-0,367;;21,56;99,696237576967;57,4183807373047;;18,841;12,003123719391;25,8193964417434;;;
"347";"Caribbean";"VCT";"St. Vincent & Grenadines";1990;;;;;;;30,2249040043884;;;0;0;0;0;;;;;;;;;;;;7027,127;9,149;;25,386;30,205865498984;70,0119934082031;;41,409;11,2053464873896;66,7117511337417;;;
"348";"Caribbean";"VCT";"St. Vincent & Grenadines";1991;;;;;;;30,7082714214958;;;0;0;0;0;;;;;;;;;;;;7128,069;2,292;;25,755;30,236322217683;67,8957290649414;;41,949;11,2846513672182;64,8714406806266;;;
"349";"Caribbean";"VCT";"St. Vincent & Grenadines";1992;;;;;;;30,6985294117647;;;0;0;0;0;;;;;;;;;;;;7624,347;3,073;;22,62;31,043559560392;70,0768814086914;;42,306;11,2483594534085;62,4720142052034;;;
"350";"Caribbean";"VCT";"St. Vincent & Grenadines";1993;;;;;;;34,8535765722516;;;0;0;0;0;;;;;;;;;;;;7888,133;4,534;;21,306;31,743776589447;69,5933609008789;;42,663;11,1893000987917;60,1535071054032;;;
"351";"Caribbean";"VCT";"St. Vincent & Grenadines";1994;;;;;;;36,3013698630137;;;0;0;0;0;;;;;;;;;;;;7786,511;0;;23,079;35,863575098786;70,6087417602539;;43,021;11,1396011396011;58,1781376518219;;;
"352";"Caribbean";"VCT";"St. Vincent & Grenadines";1995;;;;;;;38,5948026948989;;;0;0;0;0;509,838429370758;30,22;373,720844908673;69,79;-136,117584462085;39,57;114;;;;;8305,434;3,565;;21,354;36,158152538023;68,678596496582;;43,38;11,1050174164382;56,4574223671533;;;
"353";"Caribbean";"VCT";"St. Vincent & Grenadines";1996;;;;;;;36,3866610384128;;;0;0;0;0;659,938338562376;41;430,259894692101;70,04;-229,678443870275;29,04;114;;;;;8382,989;3,614;;22,758;34,832664662213;66,193489074707;;43,741;11,0996992150246;54,8734502237547;;;
"354";"Caribbean";"VCT";"St. Vincent & Grenadines";1997;;;;;;;27,7151335311573;;;0;0;0;0;754,004981856833;34,76;262,945459180606;47,9;-491,059522676226;13,14;114;;;;;8685,766;0,831;;23,586;33,448299809418;73,7306060791016;;44,1;11,1183827806864;53,4278650378127;;;
"355";"Caribbean";"VCT";"St. Vincent & Grenadines";1998;;;;;;;31,0065440947336;;;1;0;0;1;502,574514003428;22,29;450,369190333074;77,31;-52,2053236703538;55,02;114;;;;;9061,807;3,295;;23,578;35,370103966759;69,7367858886719;;44,461;11,180581627054;52,2468016287868;;;
"356";"Caribbean";"VCT";"St. Vincent & Grenadines";1999;;;;;;;33,3862265947318;;;0;0;0;0;643,399539246586;27,91;233,470747121443;41,14;-409,928792125142;13,23;114;;;;;9241,222;-1,808;;23,522;;70,7812423706055;;44,823;11,2813590476327;51,5142812010856;;;
"357";"Caribbean";"VCT";"St. Vincent & Grenadines";2000;;;;;;;;;;0;0;0;0;564,188670660391;31,44;313,473942248915;55,79;-250,714728411476;24,35;114;;;;;9396,432;1,408;;22,968;46,151407286294;63,425609588623;;45,186;11,4142642535231;51,0379855497532;;;
"358";"Caribbean";"VCT";"St. Vincent & Grenadines";2001;;;;;;;;;;0;0;0;0;637,089864457831;31,63;190,178497418952;39,47;-446,911367038879;7,84;114;;;;;9535,61;1,504;;22,802;45,721942924921;63,2441711425781;;45,548;11,5300818796725;50,0946956212175;;;
"359";"Caribbean";"VCT";"St. Vincent & Grenadines";2002;;;;;;;;;;0;0;0;0;538,952060317207;28,27;109,747194893209;26,04;-429,204865423998;-2,23;113;;;;;9988,666;-0,45;;23,712;48,866191320269;57,567325592041;;45,914;11,6028268551237;48,6049469964664;;;
"360";"Caribbean";"VCT";"St. Vincent & Grenadines";2003;;;;;;;;;;0;0;0;0;665,601743982201;31,53;222,049072001123;55,93;-443,552671981078;24,4;113;;;;;10588,462;2,79;;23,475;49,439916353436;60,5522994995117;;46,283;11,6828987622442;47,0936596592663;;;
"361";"Caribbean";"VCT";"St. Vincent & Grenadines";2004;;;;;;;;;;0;0;0;0;534,171092783312;23,21;73,4452049500676;19,64;-460,725887833245;-3,57;113;;;;;10972,905;1,26;;22,144;52,725604545741;57,2079658508301;;46,656;11,783590631194;45,7161999944167;;;
"362";"Caribbean";"VCT";"St. Vincent & Grenadines";2005;;;;;;;;;;0;0;0;0;705,648041741595;29,44;83,6325820430369;21,04;-622,015459698558;-8,4;112;;;;;11209,174;3,9;;22,402;43,852917444007;65,8723526000977;;47,032;11,9074099819269;44,4251355484499;;;
"363";"Caribbean";"VCT";"St. Vincent & Grenadines";2006;;;;;;;;;;0;0;0;0;763,015311702923;28,86;65,5335628506023;17,65;-697,481748852321;-11,21;111;;;;;11928,532;4,81;;22,951;36,910348831862;65,4966812133789;;47,412;12,0552729691896;43,1955205056063;;;
"364";"Caribbean";"VCT";"St. Vincent & Grenadines";2007;;;;;;;;;;0;0;0;0;1016,82137659021;32,84;119,454388811701;26,42;-897,366987778508;-6,41999999999999;111;;;;;12282,827;8,34;;24,052;37,499137130582;67,0671310424805;;47,794;12,1977186311787;42,0089872105081;;;
"365";"Caribbean";"VCT";"St. Vincent & Grenadines";2008;;;;;;;;;;0;0;0;0;1133,8330808767;33;88,7753543798314;18,47;-1045,05772649686;-14,53;110;;;;;12321,62;9,38;;27,026;36,96812258959;68,7871856689453;;48,18;12,3459516153517;40,8785415602876;;;
"366";"Caribbean";"VCT";"St. Vincent & Grenadines";2009;;;;;;;;;;0;0;0;0;911,443229563708;29,57;69,8636698607191;15,41;-841,579559702988;-14,16;110;;;;;12157,028;-2,21;;28,171;43,383561026598;62,2007827758789;;48,569;12,5518858167276;39,84141212163;;;
"367";"Caribbean";"VCT";"St. Vincent & Grenadines";2010;;;;;;;;;;0;0;0;0;1093,11009174312;35,25;99,7798165137615;26,19;-993,330275229358;-9,06;109;;;;;11624,148;0,9;;27,358;50,721364996558;62,6858978271484;;48,961;12,8551312846848;38,9422678704547;;;
"368";"Caribbean";"VCT";"St. Vincent & Grenadines";2011;;;;;;;;;;0;0;0;0;1083,20849372017;36,71;107,042845311592;31,32;-976,165648408576;-5,39;109;;;;;11540,028;4,738;;25,876;53,998368504515;63,1364059448242;;49,356;13,2366788523319;38,1826741996233;;;
"369";"Caribbean";"VCT";"St. Vincent & Grenadines";2012;;;;;;;;;;0;0;0;0;1316,69727441079;42,05;186,607155395096;49,3;-1130,09011901569;7,25;108;;;;;11648,253;1,037;;24,54;57,834012687409;64,5251922607422;;49,754;13,5370087487849;37,4642410776281;;;
"370";"Caribbean";"VCT";"St. Vincent & Grenadines";2013;;;;;;;;;;0;0;0;0;1208,70718860598;37,35;219,609070440504;51,44;-989,098118165475;14,09;107;;;;;11907,968;0;;23,662;59,552828080496;65,8999862670898;;50,154;13,7417541125059;36,7495198597155;;;
"371";"Caribbean";"VCT";"St. Vincent & Grenadines";2014;;;;;;;;;;0;0;0;0;1126,18412212488;36,19;98,8235713509927;23,29;-1027,36055077389;-12,9;107;;;;;12017,096;0,093;;27,609;64,799864843606;66,5171966552734;;50,558;13,9886393769801;36,0944020320721;;;
"372";"Caribbean";"VCT";"St. Vincent & Grenadines";2015;;;;;;;;;;0;0;0;0;1051,83706052929;36,32;118,028980824637;29,01;-933,808079704652;-7,31;106;;;;;12323,856;-2,05;;25,575;64,969702871527;67,2002944946289;;50,964;14,2659124639467;35,4918652516032;;;
"373";"Caribbean";"VCT";"St. Vincent & Grenadines";2016;;;;;;;44,8103269386716;0,176574017723259;;0;0;0;0;1096,79327062547;38,22;59,9891852482548;16,27;-1036,80408537722;-21,95;106;;;;;12806,273;0,951;;28,122;65,010282141677;66,1735076904297;;51,373;14,5582075286048;34,9315453599843;;;
"374";"Caribbean";"VCT";"St. Vincent & Grenadines";2017;;;;;;;32,9835447656473;0,16482582917579;;0;0;0;0;1019,19957404951;36,81;192,25176906497;54,16;-826,947804984543;17,35;106;;;;;12975,244;3,016;;27,946;57,775519050155;59,3317642211914;;51,784;14,884509429964;34,3900543900544;;;
"375";"Caribbean";"VCT";"St. Vincent & Grenadines";2018;;;;;;;36,1883902457886;0,180712828527794;;0;0;0;0;1106,38724475742;37,84;251,730203962703;69,7;-854,657040794719;31,86;105;;;;;13376,586;1,372;;26,64;58,833148586826;56,9098014831543;;52,198;15,2697803369588;33,9119926068103;;;
"376";"Caribbean";"VCT";"St. Vincent & Grenadines";2019;;;;;;;36,4430693342815;0,144457668816061;;0;0;1;1;1012,25439689264;37,17;178,845283925573;57,7;-833,40911296707;20,53;105;;;;;13454,425;0,451;;27,482;61,27034372286;54,6921615600586;;52,614;15,7335893504521;33,5306002550618;;;
"377";"Caribbean";"VCT";"St. Vincent & Grenadines";2020;;;;;;;31,0729329179728;0,164392153956954;;0;0;0;0;1034,55143368455;40,14;174,41922046677;39,37;-860,132213217781;-0,770000000000003;105;;;;;12941,005;-0,988;;28,531;72,43190854894;47,4012603759766;;53,032;16,0903296513137;33,200184581663;;;
"378";"Caribbean";"TTO";"Trinidad & Tobago";1990;"Parliamentary";"Arthur Napoleon Raymond Robinson";"National Alliance for Reconstruction";4284;"NAR";;;;;0;0;0;0;;;;;;;;0,91666669;"Left";0;1,32038176059723;10431,87;5,774;;26,555;47,708453263951;48,611759185791;30,1214561462402;54,124;7,26891901140635;54,432955876409;0;4,44;4
"379";"Caribbean";"TTO";"Trinidad & Tobago";1991;"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";4283;"PNM";;;;;0;0;0;0;;;;;;;;0,91666669;"Left";0;1,32038176059723;10686,654;223,966;;29,772;49,477126168558;54,8654022216797;30,5179748535156;54,308;7,27246787755575;53,5047124807176;0;4,44;3
"380";"Caribbean";"TTO";"Trinidad & Tobago";1992;"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";4283;"PNM";;;;;0;0;0;0;;;;;;;;0,58333331;"Right";0;1,32038176059723;11693,172;8,75;;26,034;49,151960745117;48,2184410095215;31,1538143157959;54,491;7,2697508414296;52,3757753643475;0;4,44;3
"381";"Caribbean";"TTO";"Trinidad & Tobago";1993;"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";4283;"PNM";;;;;0;0;0;0;;;;;;;;0,58333331;"Right";0;1,32038176059723;11550,3;13,41;;27,519;58,785714645871;54,3929138183594;31,5123863220215;54,674;7,25737770773462;51,0152343870709;0;4,44;3
"382";"Caribbean";"TTO";"Trinidad & Tobago";1994;"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";4283;"PNM";;;;;0;0;0;0;;;;;;;;0,58333331;"Right";0;1,32038176059723;11905,626;5,405;;26,46;52,581695497;49,5008773803711;32,7161026000977;54,857;7,23704612645525;49,4414939868634;0;4,44;3
"383";"Caribbean";"TTO";"Trinidad & Tobago";1995;"Parliamentary";"Basdeo Panday";"United National Congress";4281;"UNC";;;;;0;0;0;0;647,505940033334;34,34;1738,58863239486;64,41;1091,08269236153;30,07;1308;0,55555558;"Right";0;1,31151151657104;12313,171;3,846;;26,904;50,137650016463;49,3543739318848;35,0981788635254;55,04;7,21130910034399;47,6478233473187;0;4,44;2
"384";"Caribbean";"TTO";"Trinidad & Tobago";1996;"Parliamentary";"Basdeo Panday";"United National Congress";4281;"UNC";;;;;0;0;0;0;1039,24368009418;44,53;1798,2618004526;66,1;759,018120358417;21,57;1313;0,52777779;"Left";0;1,31151151657104;13156,542;4,321;;27,701;46,980012848561;50,1717338562012;36,0374717712402;55,224;7,18429262159764;45,6745371975114;0;4,44;2
"385";"Caribbean";"TTO";"Trinidad & Tobago";1997;"Parliamentary";"Basdeo Panday";"United National Congress";4281;"UNC";;;;;1;0;0;1;1047,26251459036;33,21;1727,47279887799;65,22;680,210284287634;32,01;1318;0,52777779;"Left";0;1,31151151657104;14120,564;3,55;;27,526;46,114242503625;57,0011901855469;35,5766372680664;55,406;7,15659718132925;43,6185026360091;0;4,44;2
"386";"Caribbean";"TTO";"Trinidad & Tobago";1998;"Parliamentary";"Basdeo Panday";"United National Congress";4281;"UNC";;;;;0;0;0;0;1080,02170876823;35,47;1509,41991455765;65,95;429,398205789414;30,48;1323;0,52777779;"Left";0;1,31151151657104;15245,279;5,429;;25,423;42,776458465485;59,9059906005859;35,544261932373;55,589;7,13386839994054;41,54240344234;0;4,44;2
"387";"Caribbean";"TTO";"Trinidad & Tobago";1999;"Parliamentary";"Basdeo Panday";"United National Congress";4281;"UNC";;;;;0;0;0;0;1067,5213600193;39,44;1946,93960009279;70,34;879,418240073487;30,9;1327;0,52777779;"Left";0;1,31151151657104;16439,654;3,523;;23,923;42,152149812503;56,4063034057617;34,905029296875;55,771;7,11835066632759;39,5213461289646;0;4,44;2
"388";"Caribbean";"TTO";"Trinidad & Tobago";2000;"Parliamentary";"Basdeo Panday";"United National Congress";4281;"UNC";;;;;0;0;0;0;1486,84558203238;47,27;3025,30777794563;74,46;1538,46219591325;27,19;1332;0,52777779;"Left";0;1,31151151657104;17529,389;5,497;;24,262;38,911380701045;54,3988151550293;36,9004364013672;55,905;7,10256050447069;37,5834827947606;0;4,44;2
"389";"Caribbean";"TTO";"Trinidad & Tobago";2001;"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";4283;"PNM";;;;;1;0;0;1;1535,79998792805;42,39;2662,02210367258;67,62;1126,22211574453;25,23;1339;0,52777779;"Left";0;1,31151151657104;18113,724;3,226;;25,839;36,612571196231;53,0928916931152;44,6513671875;55,718;7,09002874117532;35,7608329013715;0;4,44;3
"390";"Caribbean";"TTO";"Trinidad & Tobago";2002;"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";4283;"PNM";;;;;0;0;0;0;1527,10068099339;46,31;2499,37386578512;72,02;972,273184791734;25,71;1346;0,55555558;"Right";0;1,32570397853851;19324,399;4,327;;24,364;35,619038058861;51,0030097961426;46,4029541015625;55,53;7,09811688022544;34,1212355097739;0;4,44;3
"391";"Caribbean";"TTO";"Trinidad & Tobago";2003;"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";4283;"PNM";;;;;0;0;0;0;1573,36743728828;45,59;3430,18035997799;74,76;1856,8129226897;29,17;1354;0,55555558;"Right";0;1,32570397853851;21897,3;2,995;;25,359;29,045241585062;46,3184852600098;46,1026573181152;55,343;7,13412825408497;32,6916729683772;0;4,44;3
"392";"Caribbean";"TTO";"Trinidad & Tobago";2004;"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";4283;"PNM";;;;;0;0;0;0;1682,18221070988;40,73;3949,80057621028;71,46;2267,6183655004;30,73;1361;0,55555558;"Right";0;1,32570397853851;23382,542;5,593;;25,256;23,207828689122;42,8829231262207;42,9769821166992;55,155;7,19952837286577;31,462456377582;0;4,44;3
"393";"Caribbean";"TTO";"Trinidad & Tobago";2005;"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";4283;"PNM";;;;;0;1;0;1;2505,01171300442;53,95;5893,4125538855;75,17;3388,40084088108;21,22;1369;0,55555558;"Right";0;1,33812236785889;24639,077;7,203;;30,373;19,012299294603;48,0117416381836;47,9763259887695;54,967;7,29917920278181;30,4396170322339;0;4,44;3
"394";"Caribbean";"TTO";"Trinidad & Tobago";2006;"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";4283;"PNM";;;;;0;0;0;0;2722,20007429796;53,5;8611,86695973376;78,2;5889,6668854358;24,7;1377;0,55555558;"Right";0;1,33812236785889;28002,475;9,091;;34,275;16,207078393171;45,87890625;49,1492538452148;54,779;7,43854973358704;29,6161879399298;0;4,44;3
"395";"Caribbean";"TTO";"Trinidad & Tobago";2007;"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";4283;"PNM";;;;;0;0;0;0;3289,56685057704;56,54;7612,41666126294;74,83;4322,8498106859;18,29;1385;0,55555558;"Right";0;1,33812236785889;29062,405;7,609;;30,018;15,653623377992;44,1601486206055;49,9986152648926;54,59;7,62143588443091;28,9425727965595;0;4,44;3
"396";"Caribbean";"TTO";"Trinidad & Tobago";2008;"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";4283;"PNM";1349,4742777;24,8322507744181;1,78599884576171;7,279939792;0;0;0;0;3978,44848156969;57,05;10323,4536686955;76,14;6345,00518712578;19,09;1393;0,63414633;"Right";0;1,33812236785889;29880,409;14,478;;33,9;13,020744603064;47,8964576721191;52,4244995117188;54,402;7,851944401062;28,3953355198084;0;4,44;3
"397";"Caribbean";"TTO";"Trinidad & Tobago";2009;"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";4283;"PNM";2090,6490284;34,5960798992303;2,1765977049339;10,045400845;0;0;0;0;2731,87760533043;54,14;5361,27288249016;80,97;2629,39527715973;26,83;1401;0,63414633;"Right";0;1,33812236785889;28299,848;1,324;;28,515;20,038639513764;41,6931571960449;52,2952156066895;54,213;8,13377794398737;27,9612316130641;0;4,44;3
